date,vaccination_ratio,reproduction_rate,stringency_index,positive_rate
2021-11-19,0.4876916739866775,0.8391809049889616,46.98117825278334,0.05434710833336829
2021-11-20,0.489233124996134,0.8373994063109467,46.956435339235775,0.05320474273329421
2021-11-21,0.4907745760055905,0.8361419491777377,46.870718783919415,0.05311458099646763
2021-11-22,0.49231602701504695,0.8358059110146632,46.916814344826314,0.05326849260996361
2021-11-23,0.4938574780245034,0.8362344175044618,46.9122145586887,0.0530250169746696
2021-11-24,0.4953989290339599,0.8371055682955668,46.99679094245297,0.05285338999445525
2021-11-25,0.49694038004341634,0.8381568388583347,46.96657936266137,0.052955517188071365
2021-11-26,0.4984818310528728,0.8392781015507723,46.8876420483471,0.05226911701465605
2021-11-27,0.5000232820623294,0.8407749293865222,46.8693921628626,0.05266437147394247
2021-11-28,0.5015647330717858,0.8412115485457564,46.70926734837577,0.05255608006993154
2021-11-29,0.5031061840812423,0.8398204360851642,46.675091880702254,0.0525818367701537
2021-11-30,0.5046476350906988,0.8381447290363655,46.61850949822159,0.05227704299432149
2021-12-01,0.5061890861001552,0.8354996180271207,46.60407138097276,0.05199202024222921
2021-12-02,0.5077305371096117,0.8337185263961661,46.5793284674252,0.05084965464215632
2021-12-03,0.5092719881190682,0.832461434348058,46.49361191210884,0.050759492905329606
2021-12-04,0.5108134391285246,0.832125680243894,46.53970747301574,0.050913404518825395
2021-12-05,0.5123548901379812,0.83255432509592,46.53510768687813,0.050669928883531536
2021-12-06,0.5138963411474377,0.8334255731701794,46.61968407064239,0.050498301903317215
2021-12-07,0.5154377921568941,0.8344767366959991,46.589472490850795,0.05060042909693335
2021-12-08,0.5169792431663506,0.8355980275866643,46.51053517653652,0.049914028923518
2021-12-09,0.518520694175807,0.837095009257453,46.49228529105203,0.050309283382804396
2021-12-10,0.5200621451852635,0.8375316128674357,46.33216047656519,0.05020099197879342
2021-12-11,0.52160359619472,0.8361403921257125,46.29798500889168,0.050226748679015526
2021-12-12,0.5231450472041764,0.8344646110342864,46.241402626411016,0.04992195490318318
2021-12-13,0.524686498213633,0.8318194410780829,46.22696450916219,0.04963693215109079
2021-12-14,0.5262279492230895,0.8300382686698475,46.202221595614624,0.04849456655101767
2021-12-15,0.5277694002325459,0.8287811135895957,46.116505040298264,0.048404404814191
2021-12-16,0.5293108512420024,0.828445221303583,46.16260060120516,0.04855831642768682
2021-12-17,0.5308523022514589,0.8288736888948798,46.15800081506755,0.048314840792392934
2021-12-18,0.5323937532609153,0.8297447614713951,46.24257719883182,0.048143213812178606
2021-12-19,0.5339352042703718,0.8307957970346886,46.21236561904022,0.04824534100579474
2021-12-20,0.5354766552798282,0.8319170284091977,46.133428304725946,0.047558940832379396
2021-12-21,0.5370181062892848,0.8334139600219396,46.11517841924145,0.0479541952916658
2021-12-22,0.5385595572987413,0.8338504814516124,45.95505360475462,0.04784590388765483
2021-12-23,0.5401010083081977,0.8324591647709647,45.920878137081104,0.047871660587876945
2021-12-24,0.5416424593176542,0.8307832787669586,45.86429575460044,0.047566866812044625
2021-12-25,0.5431839103271107,0.8281380265215867,45.84985763735161,0.047281844059952255
2021-12-26,0.5447253613365671,0.826356785424952,45.82511472380405,0.04613947845987919
2021-12-27,0.5462668123460236,0.8250995620653829,45.73939816848769,0.0460493167230525
2021-12-28,0.54780826335548,0.8247636798023718,45.78549372939459,0.046203228336548316
2021-12-29,0.5493497143649366,0.8251922301701435,45.78089394325698,0.045959752701254436
2021-12-30,0.5508911653743931,0.8260633969813221,45.86547032702124,0.04578812572104011
2021-12-31,0.5524326163838496,0.8271145563070458,45.835258747229645,0.04589025291465625
2022-01-01,0.553974067393306,0.8282358211218395,45.75632143291537,0.045203852741240905
2022-01-02,0.5555155184027625,0.829732740610785,45.73807154743088,0.04559910720052731
2022-01-03,0.5570569694122189,0.8301693250692409,45.57794673294404,0.045490815796516336
2022-01-04,0.5585984204216754,0.8287781098494572,45.54377126527053,0.045516572496738454
2022-01-05,0.5601398714311319,0.8271023210723895,45.487188882789866,0.04521177872090612
2022-01-06,0.5616813224405884,0.8244571453572881,45.472750765541036,0.04492675596881374
2022-01-07,0.5632227734500449,0.8226759779086026,45.448007851993474,0.04378439036874066
2022-01-08,0.5647642244595014,0.8214188224180105,45.362291296677114,0.043694228631913974
2022-01-09,0.5663056754689578,0.821082975798707,45.40838685758401,0.04384814024540979
2022-01-10,0.5678471264784143,0.8215115223579599,45.4037870714464,0.04360466461011591
2022-01-11,0.5693885774878708,0.8223826766979616,45.48836345521067,0.04343303762990158
2022-01-12,0.5709300284973272,0.8234337879299554,45.45815187541907,0.04353516482351772
2022-01-13,0.5724714795067837,0.8245550474650436,45.379214561104796,0.04284876465010237
2022-01-14,0.5740129305162402,0.8260519910274678,45.3609646756203,0.04324401910938878
2022-01-15,0.5755543815256967,0.8264885562556656,45.20083986113347,0.043135727705377803
2022-01-16,0.5770958325351532,0.8250972988352423,45.16666439345995,0.043161484405599915
2022-01-17,0.5786372835446096,0.8234214736328218,45.11008201097929,0.042856690629767595
2022-01-18,0.5801787345540661,0.8207762691562968,45.09564389373046,0.042571667877675225
2022-01-19,0.5817201855635226,0.8189950707809314,45.0709009801829,0.041429302277602144
2022-01-20,0.583261636572979,0.8177378883311055,44.98518442486654,0.04133914054077546
2022-01-21,0.5848030875824355,0.817402013360331,45.03127998577344,0.04149305215427128
2022-01-22,0.586344538591892,0.8178305370121028,45.02668019963583,0.04124957651897739
2022-01-23,0.5878859896013485,0.8187016710370949,45.11125658340009,0.04107794953876307
2022-01-24,0.589427440610805,0.8197527780561822,45.081045003608494,0.04118007673237921
2022-01-25,0.5909688916202614,0.8208740309873609,45.00210768929422,0.04049367655896386
2022-01-26,0.5925103426297179,0.8223709612457434,44.98385780380973,0.040888931018250266
