date,vaccination_ratio,reproduction_rate,stringency_index,positive_rate
2021-12-25,1.8828431090801745,-0.06832585230192414,0.6786045178452139,0.036596241401552
2021-12-26,1.888714981928442,-0.06854082297754008,0.6822319665714153,0.07970455900306748
2021-12-27,1.8945868547767093,-0.06956285388860511,0.6857850453298291,0.007071379835947692
2021-12-28,1.9004587276249763,-0.07028194019441245,0.6901296137437916,0.07139649124877427
2021-12-29,1.9063306004732437,-0.07144449768056488,0.6944909674487427,0.0760226065317427
2021-12-30,1.9122024733215106,-0.07229568193431148,0.6987758693608885,-0.024457040003029378
2021-12-31,1.918074346169778,-0.07266513387594897,0.7029745100221615,0.09554284972855795
2022-01-01,1.923946219018045,-0.0725481538241568,0.7070872646018773,-0.016399877758530596
2022-01-02,1.9298180918663124,-0.07288949271015326,0.711115723288005,0.17184154768999624
2022-01-03,1.9356899647145793,-0.07320323934087657,0.6910732862277419,-0.043388964599887156
2022-01-04,1.9415618375628467,-0.07313039035452212,0.6949382584677274,0.09891694382846652
2022-01-05,1.9474337104111137,-0.07389907883814567,0.6746708506252479,0.022497574271863743
2022-01-06,1.953305583259381,-0.07432644670111309,0.6783789681338493,0.015822627312561708
2022-01-07,1.9591774561076485,-0.07454141737672902,0.682011061803549,0.05568936744513793
2022-01-08,1.9650493289559154,-0.07556344828779406,0.6855686902748114,0.027797212163143407
2022-01-09,1.9709212018041828,-0.07628253459360139,0.6899176969388903,0.07608528002720544
2022-01-10,1.9767930746524498,-0.07744509207975382,0.6942833956738271,0.05150858735100579
2022-01-11,1.9826649475007172,-0.07829627633350042,0.6985725532613762,-0.011101606966266463
2022-01-12,1.9885368203489842,-0.07866572827513792,0.7027753623147731,0.1244563117968906
2022-01-13,1.9944086931972516,-0.07854874822334575,0.70689219982213,-0.03563373705713652
2022-01-14,2.0002805660455185,-0.0788900871093422,0.7109246577271994,0.15039795358232452
2022-01-15,2.006152438893786,-0.07920383374006551,0.6908862367651298,-0.023625489186265353
2022-01-16,2.012024311742053,-0.07913098475371107,0.6947550459209851,0.10137864064000655
2022-01-17,2.0178961845903203,-0.07989967323733461,0.6744914954684459,-0.0019019201270246075
2022-01-18,2.0237680574385877,-0.08032704110030203,0.6782032941767672,0.029096767374297228
2022-01-19,2.0296399302868546,-0.08054201177591797,0.6818389935742156,0.08348012301174013
2022-01-20,2.035511803135122,-0.081564042686983,0.6854001538485827,0.009990482861337205
2022-01-21,2.041383675983389,-0.08228312899279033,0.6897526163443175,0.05720217645788049
2022-01-22,2.0472555488316564,-0.08344568647894277,0.6941216996231376,0.07056617249910456
2022-01-23,2.0531274216799233,-0.08429687073268936,0.6984141723112034,-0.010523319484790239
2022-01-24,2.0589992945281907,-0.08466632267432686,0.702620228492369,0.10019758359089692
2022-01-25,2.0648711673764577,-0.08454934262253469,0.7067402465540671,-0.02267352563772956
2022-01-26,2.070743040224725,-0.08489068150853114,0.7107758198056419,0.17686951794412886
2022-01-27,2.076614913072992,-0.08520442813925445,0.6907402119523401,-0.040153114637805166
2022-01-28,2.0824867859212595,-0.08513157915290001,0.6946120100224756,0.08498854736276971
2022-01-29,2.0883586587695264,-0.08590026763652356,0.67435114819437,0.01666499954074058
2022-01-30,2.094230531617794,-0.08632763549949098,0.6780658145158438,0.02812807813661235
2022-01-31,2.1001024044660612,-0.08654260617510691,0.6817043227346288,0.05943284390528426
2022-02-01,2.105974277314328,-0.08756463708617195,0.6852682342438664,0.022465481997809726
2022-02-02,2.1118461501625956,-0.08828372339197928,0.6896234001571814,0.08218712824266479
2022-02-03,2.1177180230108625,-0.08944628087813171,0.6939951324799675,0.05514668761873088
2022-02-04,2.12358989585913,-0.09029746513187831,0.6982902000301143,-0.024534339593852636
2022-02-05,2.129461768707397,-0.0906669170735158,0.7024987978892662,0.11844187456908337
2022-02-06,2.1353336415556643,-0.09054993702172363,0.7066213055213908,-0.0248677952903459
2022-02-07,2.1412055144039313,-0.09089127590772009,0.7106593173024462,0.1531348680842509
2022-02-08,2.1470773872521987,-0.0912050225384434,0.6906262226889517,-0.028275784459012805
2022-02-09,2.1529492601004656,-0.09113217355208895,0.6945003603241103,0.10835222990267529
2022-02-10,2.158821132948733,-0.0919008620357125,0.6742419151373362,0.002173612643623271
2022-02-11,2.1646930057970004,-0.09232822989867992,0.6779588260756858,0.016342209558529355
2022-02-12,2.1705648786452674,-0.09254320057429585,0.6815995328922027,0.07747778847342365
2022-02-13,2.1764367514935348,-0.09356523148536089,0.685165597923513,0.019341134277909164
2022-02-14,2.1823086243418017,-0.09428431779116822,0.6895228687141666,0.05888780118653486
2022-02-15,2.188180497190069,-0.09544687527732065,0.6938966622097904,0.06636550176336355
2022-02-16,2.194052370038336,-0.09629805953106725,0.6981937486072051,-0.002888449921165135
2022-02-17,2.1999242428866035,-0.09666751147270475,0.7024043239149559,0.10469826004202547
2022-02-18,2.2057961157348704,-0.09655053142091258,0.7065287684530097,-0.034611419203281577
2022-02-19,2.211667988583138,-0.09689187030690903,0.7105686774294176,0.17105894403509825
2022-02-20,2.217539861431405,-0.09720561693763234,0.6905374397083621,-0.03206581737902077
2022-02-21,2.223411734279672,-0.0971327679512779,0.6944133975436958,0.08562186358834527
2022-02-22,2.2292836071279396,-0.09790145643490145,0.674156733828952,0.012718049201417735
2022-02-23,2.2351554799762066,-0.09832882429786886,0.6778753910970631,0.03621296950340325
2022-02-24,2.241027352824474,-0.0985437949734848,0.6815178084400817,0.06431050674168311
2022-02-25,2.246899225672741,-0.09956582588454983,0.6850855489286728,0.011436479025859543
2022-02-26,2.2527710985210083,-0.10028491219035716,0.6894444608770561,0.07672839524899051
2022-02-27,2.2586429713692753,-0.1014474696765096,0.6938198618895945,0.06213850938954061
2022-02-28,2.2645148442175427,,,
2022-03-01,2.2703867170658096,,,
