,vaccination_ratio,new_deaths_per_million,reproduction_rate,positive_rate,stringency_index
2020-06-02,0.0,0.09125526995784033,0.05325933868363886,0.0,0.7469095640858817
2020-06-03,0.0,0.1111111111111111,0.0608678156384444,0.0,0.7469095640858817
2020-06-04,0.0,0.1230110159118727,0.07418265030935411,0.0,0.7469095640858817
2020-06-05,0.0,0.13089895280837754,0.08369324650286106,0.0,0.7469095640858817
2020-06-06,0.0,0.09519923840609275,0.08749748498026383,0.0,0.7469095640858817
2020-06-07,0.0,0.07935536515707875,0.08939960421896523,0.07191780821917809,0.7469095640858817
2020-06-08,0.0,0.08329933360533116,0.08749748498026383,0.0,0.7469095640858817
2020-06-09,0.0,0.13089895280837754,0.08369324650286106,0.0,0.7469095640858817
2020-06-10,0.0,0.11505507955936353,0.07988900802545829,0.0,0.7469095640858817
2020-06-11,0.0,0.07935536515707875,0.07418265030935411,0.0,0.7469095640858817
2020-06-12,0.0,0.10709914320685435,0.07037841183195134,0.0,0.7469095640858817
2020-06-13,0.0,0.08724330205358358,0.06467205411584717,0.0,0.7469095640858817
2020-06-14,0.0,0.07935536515707875,0.05706357716104163,0.05479452054794521,0.7469095640858817
2020-06-15,0.0,0.09519923840609275,0.05325933868363886,0.0,0.6987638256343527
2020-06-16,0.0,0.09125526995784033,0.045650861728833286,0.0,0.6987638256343527
2020-06-17,0.0,0.08724330205358358,0.03614026553532637,0.0,0.6987638256343527
2020-06-18,0.0,0.08724330205358358,0.02662966934181943,0.0,0.6987638256343527
2020-06-19,0.0,0.08329933360533116,0.019021192387013885,0.0,0.6987638256343527
2020-06-20,0.0,0.10315517475860193,0.015216953909611114,0.0,0.6987638256343527
2020-06-21,0.0,0.07534339725282198,0.015216953909611114,0.03082191780821918,0.6987638256343527
2020-06-22,0.0,0.07139942880456956,0.017119073148312514,0.0,0.6987638256343527
2020-06-23,0.0,0.09125526995784033,0.020923311625715257,0.0,0.6987638256343527
2020-06-24,0.0,0.07935536515707875,0.02472755010311803,0.0,0.6987638256343527
2020-06-25,0.0,0.08329933360533116,0.028531788580520828,0.0,0.6987638256343527
2020-06-26,0.0,0.08329933360533116,0.028531788580520828,0.0,0.6987638256343527
2020-06-27,0.0,0.07935536515707875,0.02662966934181943,0.0,0.6987638256343527
2020-06-28,0.0,0.07139942880456956,0.028531788580520828,0.027397260273972605,0.6987638256343527
2020-06-29,0.0,0.07935536515707875,0.0304339078192222,0.0,0.6987638256343527
2020-06-30,0.0,0.09519923840609275,0.0304339078192222,0.0,0.6987638256343527
2020-07-01,0.0,0.07935536515707875,0.0323360270579236,0.0,0.4456733897202343
2020-07-02,0.0,0.08329933360533116,0.03423814629662497,0.0,0.4456733897202343
2020-07-03,0.0,0.07935536515707875,0.03614026553532637,0.0,0.4456733897202343
2020-07-04,0.0,0.09519923840609275,0.03614026553532637,0.0,0.4456733897202343
2020-07-05,0.0,0.07534339725282198,0.03423814629662497,0.020547945205479454,0.4456733897202343
2020-07-06,0.0,0.07534339725282198,0.03614026553532637,0.0,0.4456733897202343
2020-07-07,0.0,0.08724330205358358,0.03994450401272914,0.0,0.4456733897202343
2020-07-08,0.0,0.08329933360533116,0.047552980967534686,0.0,0.4456733897202343
2020-07-09,0.0,0.07935536515707875,0.05706357716104163,0.0,0.4456733897202343
2020-07-10,0.0,0.06745546035631715,0.07228053107065271,0.0,0.4456733897202343
2020-07-11,0.0,0.07534339725282198,0.08939960421896523,0.0,0.4456733897202343
2020-07-12,0.0,0.07139942880456956,0.10461655812857629,0.02397260273972603,0.4456733897202343
2020-07-13,0.0,0.07139942880456956,0.11412715432208323,0.0,0.4456733897202343
2020-07-14,0.0,0.06344349245206038,0.12363775051559017,0.0,0.4456733897202343
2020-07-15,0.0,0.07534339725282198,0.1369525851864999,0.0,0.4456733897202343
2020-07-16,0.0,0.07534339725282198,0.14646318138000686,0.0,0.4456733897202343
2020-07-17,0.0,0.07534339725282198,0.15787589681221514,0.0,0.4456733897202343
2020-07-18,0.0,0.06344349245206038,0.16738649300572206,0.0,0.4456733897202343
2020-07-19,0.0,0.07139942880456956,0.17309285072182623,0.03424657534246576,0.4456733897202343
2020-07-20,0.0,0.07139942880456956,0.18070132767663177,0.0,0.4456733897202343
2020-07-21,0.0,0.07139942880456956,0.1787992084379304,0.0,0.4456733897202343
2020-07-22,0.0,0.08329933360533116,0.17119073148312486,0.0,0.4456733897202343
2020-07-23,0.0,0.07139942880456956,0.1654843737670207,0.0,0.4456733897202343
2020-07-24,0.0,0.07139942880456956,0.16358225452831932,0.0,0.4456733897202343
2020-07-25,0.0,0.07534339725282198,0.16358225452831932,0.0,0.4456733897202343
2020-07-26,0.0,0.1468108255133959,0.1692886122444235,0.03424657534246576,0.4456733897202343
2020-07-27,0.0,0.0,0.1692886122444235,0.0,0.4456733897202343
2020-07-28,0.0,0.08724330205358358,0.17499496996052766,0.0,0.4456733897202343
2020-07-29,0.0,0.07935536515707875,0.18070132767663177,0.0,0.4456733897202343
2020-07-30,0.0,0.07139942880456956,0.19021192387013874,0.0,0.4456733897202343
2020-07-31,0.0,0.07139942880456956,0.19401616234754154,0.0,0.4456733897202343
2020-08-01,0.0,0.07534339725282198,0.19782040082494423,0.0,0.4456733897202343
2020-08-02,0.0,0.07935536515707875,0.19401616234754154,0.06849315068493152,0.4456733897202343
2020-08-03,0.0,0.07139942880456956,0.19401616234754154,0.0,0.4456733897202343
2020-08-04,0.0,0.07534339725282198,0.19591828158624292,0.0,0.4456733897202343
2020-08-05,0.0,0.08329933360533116,0.19021192387013874,0.0,0.4456733897202343
2020-08-06,0.0,0.07139942880456956,0.19021192387013874,0.0,0.4456733897202343
2020-08-07,0.0,0.07534339725282198,0.18450556615403457,0.0,0.4456733897202343
2020-08-08,0.0,0.08724330205358358,0.17499496996052766,0.0,0.4456733897202343
2020-08-09,0.0,0.07139942880456956,0.1692886122444235,0.11301369863013701,0.4456733897202343
2020-08-10,0.0,0.07139942880456956,0.16358225452831932,0.0,0.4456733897202343
2020-08-11,0.0,0.007887936896504827,0.15597377757351377,0.0,0.4456733897202343
2020-08-12,0.0,0.15075479396164831,0.15597377757351377,0.0,0.4456733897202343
2020-08-13,0.0,0.09125526995784033,0.13885470442520131,0.0,0.4456733897202343
2020-08-14,0.0,0.07935536515707875,0.12363775051559017,0.0,0.4456733897202343
2020-08-15,0.0,0.07935536515707875,0.11222503508338183,0.0,0.4456733897202343
2020-08-16,0.0,0.08329933360533116,0.09891020041247217,0.10958904109589042,0.4456733897202343
2020-08-17,0.0,0.07139942880456956,0.08939960421896523,0.0,0.4456733897202343
2020-08-18,0.0,0.08329933360533116,0.08559536574156243,0.0,0.5903708523096943
2020-08-19,0.0,0.09921120631034952,0.07798688878675689,0.0,0.5903708523096943
2020-08-20,0.0,0.11505507955936353,0.07608476954805549,0.0,0.5903708523096943
2020-08-21,0.0,0.08724330205358358,0.07608476954805549,0.0,0.5903708523096943
2020-08-22,0.0,0.09519923840609275,0.07608476954805549,0.0,0.5903708523096943
2020-08-23,0.0,0.07139942880456956,0.07608476954805549,0.07191780821917809,0.5903708523096943
2020-08-24,0.0,0.07935536515707875,0.07608476954805549,0.0,0.5903708523096943
2020-08-25,0.0,0.09519923840609275,0.07418265030935411,0.0,0.5903708523096943
2020-08-26,0.0,0.10315517475860193,0.07418265030935411,0.0,0.5903708523096943
2020-08-27,0.0,0.08329933360533116,0.07608476954805549,0.0,0.5903708523096943
2020-08-28,0.0,0.08329933360533116,0.07798688878675689,0.0,0.5903708523096943
2020-08-29,0.0,0.09125526995784033,0.08179112726415966,0.0,0.5903708523096943
2020-08-30,0.0,0.07139942880456956,0.08559536574156243,0.06164383561643836,0.5903708523096943
2020-08-31,0.0,0.07139942880456956,0.0913017234576666,0.0,0.5903708523096943
